Year, Month, Monthly_MSL, Unverified, Linear_Trend, High_Conf., Low_Conf.
1957,2,-0.113,,-0.131,-0.120,-0.142,
1957,3,-0.172,,-0.130,-0.120,-0.141,
1957,4,-0.096,,-0.130,-0.119,-0.141,
1957,5,-0.102,,-0.130,-0.119,-0.141,
1957,6,-0.041,,-0.129,-0.119,-0.140,
1957,7,-0.119,,-0.129,-0.118,-0.140,
1957,8,-0.097,,-0.129,-0.118,-0.140,
1957,9,-0.121,,-0.128,-0.118,-0.139,
1957,10,-0.126,,-0.128,-0.117,-0.139,
1957,11,-0.065,,-0.128,-0.117,-0.139,
1957,12,-0.187,,-0.127,-0.117,-0.138,
1958,1,-0.096,,-0.127,-0.116,-0.138,
1958,2,-0.156,,-0.127,-0.116,-0.138,
1958,3,-0.093,,-0.126,-0.116,-0.137,
1958,4,-0.157,,-0.126,-0.116,-0.137,
1958,5,-0.151,,-0.126,-0.115,-0.136,
1958,6,-0.147,,-0.125,-0.115,-0.136,
1958,7,-0.119,,-0.125,-0.115,-0.136,
1958,8,-0.197,,-0.125,-0.114,-0.135,
1958,9,-0.105,,-0.124,-0.114,-0.135,
1958,10,0.057,,-0.124,-0.114,-0.135,
1958,11,-0.013,,-0.124,-0.113,-0.134,
1958,12,-0.086,,-0.123,-0.113,-0.134,
1959,1,-0.108,,-0.123,-0.113,-0.134,
1959,2,-0.083,,-0.123,-0.112,-0.133,
1959,3,-0.138,,-0.123,-0.112,-0.133,
1959,4,-0.118,,-0.122,-0.112,-0.133,
1959,5,-0.102,,-0.122,-0.111,-0.132,
1959,6,-0.074,,-0.122,-0.111,-0.132,
1959,7,-0.158,,-0.121,-0.111,-0.132,
1959,8,-0.109,,-0.121,-0.110,-0.131,
1959,9,-0.185,,-0.121,-0.110,-0.131,
1959,10,-0.148,,-0.120,-0.110,-0.130,
1959,11,-0.190,,-0.120,-0.110,-0.130,
1959,12,-0.187,,-0.120,-0.109,-0.130,
1960,1,-0.084,,-0.119,-0.109,-0.129,
1960,2,-0.117,,-0.119,-0.109,-0.129,
1960,3,-0.157,,-0.119,-0.108,-0.129,
1960,4,-0.185,,-0.118,-0.108,-0.128,
1960,5,-0.178,,-0.118,-0.108,-0.128,
1960,6,-0.150,,-0.118,-0.107,-0.128,
1960,7,-0.119,,-0.117,-0.107,-0.127,
1960,8,-0.084,,-0.117,-0.107,-0.127,
1960,9,-0.118,,-0.117,-0.106,-0.127,
1960,10,-0.190,,-0.116,-0.106,-0.126,
1960,11,-0.125,,-0.116,-0.106,-0.126,
1960,12,-0.062,,-0.116,-0.105,-0.126,
1961,1,-0.142,,-0.115,-0.105,-0.125,
1961,2,-0.120,,-0.115,-0.105,-0.125,
1961,3,-0.099,,-0.115,-0.105,-0.124,
1961,4,-0.154,,-0.114,-0.104,-0.124,
1961,5,-0.151,,-0.114,-0.104,-0.124,
1961,6,-0.163,,-0.114,-0.104,-0.123,
1961,7,-0.073,,-0.113,-0.103,-0.123,
1961,8,-0.042,,-0.113,-0.103,-0.123,
1961,9,0.077,,-0.113,-0.103,-0.122,
1961,10,-0.071,,-0.112,-0.102,-0.122,
1961,11,0.006,,-0.112,-0.102,-0.122,
1961,12,0.020,,-0.112,-0.102,-0.121,
1962,1,-0.175,,-0.111,-0.101,-0.121,
1962,2,-0.126,,-0.111,-0.101,-0.121,
1962,3,-0.026,,-0.111,-0.101,-0.120,
1962,4,-0.130,,-0.110,-0.100,-0.120,
1962,5,-0.175,,-0.110,-0.100,-0.120,
1962,6,-0.117,,-0.110,-0.100,-0.119,
1962,7,-0.152,,-0.109,-0.100,-0.119,
1962,8,-0.112,,-0.109,-0.099,-0.119,
1962,9,-0.142,,-0.109,-0.099,-0.118,
1962,10,-0.212,,-0.108,-0.099,-0.118,
1962,11,-0.171,,-0.108,-0.098,-0.117,
1962,12,-0.141,,-0.108,-0.098,-0.117,
1963,1,-0.099,,-0.107,-0.098,-0.117,
1963,2,-0.217,,-0.107,-0.097,-0.116,
